date,close
2023-11-09,3612.8263
2023-11-10,3586.4893
2023-11-13,3579.4141
2023-11-14,3582.0584
2023-11-15,3607.2454
2023-11-16,3572.3641
2023-11-17,3568.0685
2023-11-20,3576.3233
2023-11-21,3581.0674
2023-11-22,3544.4162
2023-11-23,3561.5204
2023-11-24,3538.0087
2023-11-27,3511.9424
2023-11-28,3518.5232
2023-11-29,3488.3073
2023-11-30,3496.2028
2023-12-01,3482.8813
2023-12-04,3460.1380
2023-12-05,3394.2571
2023-12-06,3399.5980
2023-12-07,3391.2823
2023-12-08,3399.4618
2023-12-11,3419.4548
2023-12-12,3426.8030
2023-12-13,3369.6050
2023-12-14,3351.9639
2023-12-15,3341.5517
2023-12-18,3329.3657
2023-12-19,3334.0412
2023-12-20,3297.5022
2023-12-21,3330.8698
2023-12-22,3337.2281
2023-12-25,3347.4508
2023-12-26,3324.7902
2023-12-27,3336.3572
2023-12-28,3414.5403
2023-12-29,3431.1099
2024-01-02,3386.3522
2024-01-03,3378.2971
2024-01-04,3347.0519
2024-01-05,3329.1114
2024-01-08,3286.0564
2024-01-09,3292.4994
2024-01-10,3277.1290
2024-01-11,3295.6717
2024-01-12,3284.1667
2024-01-15,3280.9195
2024-01-16,3300.8762
2024-01-17,3229.0820
2024-01-18,3274.7286
2024-01-19,3269.7763
2024-01-22,3218.9016
2024-01-23,3231.9329
2024-01-24,3277.1089
2024-01-25,3342.9189
2024-01-26,3333.8213
2024-01-29,3303.9604
2024-01-30,3245.0387
2024-01-31,3215.3518
2024-02-01,3217.7109
2024-02-02,3179.6276
2024-02-05,3200.4218
2024-02-06,3311.6922
2024-02-07,3343.6303
2024-02-08,3364.9297
2024-02-19,3403.8078
2024-02-20,3410.8542
2024-02-21,3456.8713
2024-02-22,3486.6747
2024-02-23,3489.7416
2024-02-26,3453.3585
2024-02-27,3494.7874
2024-02-28,3450.2598
2024-02-29,3516.0826
2024-03-01,3537.8038
2024-03-04,3540.8686
2024-03-05,3565.5143
2024-03-06,3551.0481
2024-03-07,3529.7195
2024-03-08,3544.9099
2024-03-11,3589.2635
2024-03-12,3597.4939
2024-03-13,3572.3610
2024-03-14,3562.2229
2024-03-15,3569.9930
2024-03-18,3603.5280
2024-03-19,3577.6303
2024-03-20,3585.3838
2024-03-21,3581.0902
2024-03-22,3545.0023
2024-03-25,3525.7634
2024-03-26,3543.7467
2024-03-27,3502.7866
2024-03-28,3520.9648
2024-03-29,3537.4843
2024-04-01,3595.6466
2024-04-02,3580.6759
2024-04-03,3567.8031
2024-04-08,3536.4077
2024-04-09,3533.4871
2024-04-10,3504.7086
2024-04-11,3504.2447
2024-04-12,3475.8389
2024-04-15,3549.0759
2024-04-16,3511.1146
2024-04-17,3565.4030
2024-04-18,3569.8018
2024-04-19,3541.6619
2024-04-22,3530.9045
2024-04-23,3506.2249
2024-04-24,3521.6219
2024-04-25,3530.2813
2024-04-26,3584.2686
2024-04-29,3623.9124
2024-04-30,3604.3943
2024-05-06,3657.8767
2024-05-07,3659.0076
2024-05-08,3630.2233
2024-05-09,3664.5610
2024-05-10,3666.2771
2024-05-13,3664.6907
2024-05-14,3657.0454
2024-05-15,3626.0559
2024-05-16,3640.3592
2024-05-17,3677.9696
2024-05-20,3690.9623
2024-05-21,3676.1611
2024-05-22,3684.4510
2024-05-23,3641.7917
2024-05-24,3601.4754
2024-05-27,3635.7079
2024-05-28,3609.1724
2024-05-29,3613.5223
2024-05-30,3594.3121
2024-05-31,3579.9247
2024-06-03,3588.7483
2024-06-04,3615.6714
2024-06-05,3594.7936
2024-06-06,3592.2454
2024-06-07,3574.1143
2024-06-11,3542.8771
2024-06-12,3544.1225
2024-06-13,3526.1306
2024-06-14,3541.5331
2024-06-17,3536.1986
2024-06-18,3545.5902
2024-06-19,3528.7490
2024-06-20,3503.2817
2024-06-21,3495.6198
2024-06-24,3476.8102
2024-06-25,3457.9023
2024-06-26,3480.2648
2024-06-27,3454.1175
2024-06-28,3461.6570
2024-07-01,3478.1827
2024-07-02,3471.7857
2024-07-03,3463.4141
2024-07-04,3445.8128
2024-07-05,3431.0605
2024-07-08,3401.7604
2024-07-09,3439.8111
2024-07-10,3428.9657
2024-07-11,3468.1690
2024-07-12,3472.4014
2024-07-15,3476.2467
2024-07-16,3498.2827
2024-07-17,3501.5836
2024-07-18,3520.9310
2024-07-19,3539.0156
2024-07-22,3514.9249
2024-07-23,3439.8779
2024-07-24,3418.1663
2024-07-25,3399.2716
2024-07-26,3409.2931
2024-07-29,3390.7420
2024-07-30,3369.3821
2024-07-31,3442.0844
2024-08-01,3419.2666
2024-08-02,3384.3919
2024-08-05,3343.3205
2024-08-06,3342.9789
2024-08-07,3341.4890
2024-08-08,3342.9369
2024-08-09,3331.6274
2024-08-12,3325.8645
2024-08-13,3334.3903
2024-08-14,3309.2389
2024-08-15,3341.9530
2024-08-16,3345.6340
2024-08-19,3356.9677
2024-08-20,3332.7034
2024-08-21,3321.6350
2024-08-22,3313.1357
2024-08-23,3327.1905
2024-08-26,3324.2231
2024-08-27,3305.3338
2024-08-28,3286.4956
2024-08-29,3277.6812
2024-08-30,3321.4323
2024-09-02,3265.0110
2024-09-03,3273.4282
2024-09-04,3252.1649
2024-09-05,3257.7578
2024-09-06,3231.3457
2024-09-09,3192.9516
2024-09-10,3195.7552
2024-09-11,3186.1299
2024-09-12,3172.4747
2024-09-13,3159.2470
2024-09-18,3171.0102
2024-09-19,3196.0357
2024-09-20,3201.0497
2024-09-23,3212.7639
2024-09-24,3351.9090
2024-09-25,3401.5330
2024-09-26,3545.3204
2024-09-27,3703.6849
2024-09-30,4017.8545
2024-10-08,4256.0962
2024-10-09,3955.9839
2024-10-10,3997.7879
2024-10-11,3887.1670
2024-10-14,3961.3424
2024-10-15,3855.9949
2024-10-16,3831.5890
2024-10-17,3788.2217
2024-10-18,3925.2340
2024-10-21,3935.1974
2024-10-22,3957.7755
2024-10-23,3973.2089
2024-10-24,3928.8334
2024-10-25,3956.4210
2024-10-28,3964.1569
2024-10-29,3924.6490
2024-10-30,3889.4487
2024-10-31,3891.0396
2024-11-01,3890.0203
2024-11-04,3944.7619
2024-11-05,4044.5725
2024-11-06,4024.2831
2024-11-07,4145.6952
2024-11-08,4104.0470
2024-11-11,4131.1312
2024-11-12,4085.7430
2024-11-13,4110.8901
2024-11-14,4039.6191
2024-11-15,3968.8308
2024-11-18,3950.3806
2024-11-19,3976.8912
2024-11-20,3985.7727
2024-11-21,3989.2979
2024-11-22,3865.6989
2024-11-25,3848.0909
2024-11-26,3840.1847
2024-11-27,3907.0447
2024-11-28,3872.5505
2024-11-29,3916.5832
2024-12-02,3947.6320
2024-12-03,3951.8912
2024-12-04,3930.5568
2024-12-05,3921.5881
2024-12-06,3973.1405
2024-12-09,3966.5708
2024-12-10,3995.6369
2024-12-11,3988.8308
2024-12-12,4028.5048
2024-12-13,3933.1808
2024-12-16,3911.8416
2024-12-17,3922.0334
2024-12-18,3941.8900
2024-12-19,3945.4635
2024-12-20,3927.7441
2024-12-23,3933.5718
2024-12-24,3983.6882
2024-12-25,3985.6291
2024-12-26,3987.4801
2024-12-27,3981.0307
2024-12-30,3999.0549
2024-12-31,3934.9109
